Hourly measurement data supplied by UK-air on 31/10/2024,,,,,,,
All Data GMT hour ending,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,
Site Name,,Stoke-on-Trent Centre,,,,,
Latitude,,53.02821,,,,,
Longitude,,-2.175133,,,,,
Site Type,,Urban Background,,,,,
Zone,,West Midlands,,,,,
Agglomeration,,The Potteries,,,,,
Local Authority,,Stoke,,,,,
Date,Time,Ozone,Units,Nitric oxide,Units,Nitrogen dioxide,Units
2017-01-13,12:00:00,57.86931,ug m-3,26.44401,ug m-3,29.1116,ug m-3
2017-01-13,13:00:00,52.15712,ug m-3,32.98267,ug m-3,35.35113,ug m-3
2017-01-13,14:00:00,50.60896,ug m-3,35.79845,ug m-3,34.5933,ug m-3
2017-01-13,15:00:00,44.62984,ug m-3,33.95338,ug m-3,45.67815,ug m-3
2017-01-13,16:00:00,40.73274,ug m-3,38.67909,ug m-3,46.58946,ug m-3
2017-01-13,17:00:00,35.8747,ug m-3,31.88192,ug m-3,50.38673,ug m-3
2017-01-13,18:00:00,33.84607,ug m-3,35.92785,ug m-3,54.61431,ug m-3
2017-01-13,19:00:00,33.95284,ug m-3,24.72866,ug m-3,48.94613,ug m-3
2017-01-13,20:00:00,30.16251,ug m-3,24.85807,ug m-3,54.77878,ug m-3
2017-01-13,21:00:00,40.83951,ug m-3,16.37798,ug m-3,39.35495,ug m-3
2017-01-13,22:00:00,41.96059,ug m-3,14.72718,ug m-3,36.74438,ug m-3
2017-01-13,23:00:00,32.19114,ug m-3,15.63335,ug m-3,43.90765,ug m-3
2017-01-13,24:00:00,32.67161,ug m-3,12.65573,ug m-3,38.23948,ug m-3
2017-01-14,01:00:00,44.31518,ug m-3,3.84085,ug m-3,24.82871,ug m-3
2017-01-14,02:00:00,54.57508,ug m-3,2.63264,ug m-3,12.44273,ug m-3
2017-01-14,03:00:00,56.74773,ug m-3,1.90993,ug m-3,10.66697,ug m-3
2017-01-14,04:00:00,62.5183,ug m-3,1.13255,ug m-3,7.36026,ug m-3
2017-01-14,05:00:00,60.06009,ug m-3,0.93859,ug m-3,9.38798,ug m-3
2017-01-14,06:00:00,64.44215,ug m-3,0.90616,ug m-3,10.42647,ug m-3
2017-01-14,07:00:00,62.1451,ug m-3,2.33058,ug m-3,13.38415,ug m-3
2017-01-14,08:00:00,53.00779,ug m-3,7.28267,ug m-3,22.55029,ug m-3
2017-01-14,09:00:00,51.99198,ug m-3,13.52978,ug m-3,29.82974,ug m-3
2017-01-14,10:00:00,27.25178,ug m-3,58.00288,ug m-3,59.27889,ug m-3
2017-01-14,11:00:00,23.19053,ug m-3,68.45713,ug m-3,70.8849,ug m-3
2017-01-14,12:00:00,14.4803,ug m-3,99.10921,ug m-3,86.22745,ug m-3
2017-01-14,13:00:00,15.60288,ug m-3,102.83147,ug m-3,83.73403,ug m-3
2017-01-14,14:00:00,17.09916,ug m-3,111.37609,ug m-3,80.76679,ug m-3
2017-01-14,15:00:00,20.09121,ug m-3,92.76513,ug m-3,75.98171,ug m-3
2017-01-14,16:00:00,23.77877,ug m-3,66.54751,ug m-3,65.50743,ug m-3
2017-01-14,17:00:00,14.96176,ug m-3,66.51508,ug m-3,68.07831,ug m-3
2017-01-14,18:00:00,16.2445,ug m-3,59.65306,ug m-3,57.93536,ug m-3
2017-01-14,19:00:00,25.59535,ug m-3,28.61306,ug m-3,48.82421,ug m-3
2017-01-14,20:00:00,19.23605,ug m-3,56.02809,ug m-3,63.64131,ug m-3
2017-01-14,21:00:00,12.23614,ug m-3,55.54258,ug m-3,67.35251,ug m-3
2017-01-14,22:00:00,19.93056,ug m-3,14.46837,ug m-3,48.80843,ug m-3
2017-01-14,23:00:00,9.67166,ug m-3,35.6363,ug m-3,59.80722,ug m-3
2017-01-14,24:00:00,8.4957,ug m-3,51.20541,ug m-3,59.07234,ug m-3
2017-01-15,01:00:00,27.35905,ug m-3,14.06871,ug m-3,39.13804,ug m-3
2017-01-15,02:00:00,45.95432,ug m-3,3.58225,ug m-3,22.6542,ug m-3
2017-01-15,03:00:00,49.48089,ug m-3,2.71911,ug m-3,19.11592,ug m-3
2017-01-15,04:00:00,65.51135,ug m-3,1.61837,ug m-3,9.5319,ug m-3
2017-01-15,05:00:00,67.22066,ug m-3,1.90962,ug m-3,8.68992,ug m-3
2017-01-15,06:00:00,67.00762,ug m-3,0.87405,ug m-3,7.16327,ug m-3
2017-01-15,07:00:00,63.64088,ug m-3,0.77707,ug m-3,8.64641,ug m-3
2017-01-15,08:00:00,63.10653,ug m-3,0.61492,ug m-3,8.35141,ug m-3
2017-01-15,09:00:00,66.25924,ug m-3,1.52108,ug m-3,7.75328,ug m-3
2017-01-15,10:00:00,61.55687,ug m-3,3.72226,ug m-3,13.02986,ug m-3
2017-01-15,11:00:00,53.16844,ug m-3,11.81411,ug m-3,24.94569,ug m-3
2017-01-15,12:00:00,46.91542,ug m-3,18.22305,ug m-3,34.0535,ug m-3
2017-01-15,13:00:00,34.99959,ug m-3,37.96719,ug m-3,54.70133,ug m-3
2017-01-15,14:00:00,36.44298,ug m-3,34.27705,ug m-3,55.66283,ug m-3
2017-01-15,15:00:00,30.19045,ug m-3,50.00769,ug m-3,56.85576,ug m-3
2017-01-15,16:00:00,32.488,ug m-3,38.38784,ug m-3,46.04726,ug m-3
2017-01-15,17:00:00,36.06879,ug m-3,29.55166,ug m-3,41.84789,ug m-3
2017-01-15,18:00:00,44.29805,ug m-3,16.70135,ug m-3,36.09031,ug m-3
2017-01-15,19:00:00,46.80865,ug m-3,14.66232,ug m-3,32.59187,ug m-3
2017-01-15,20:00:00,43.54967,ug m-3,13.65887,ug m-3,33.73554,ug m-3
2017-01-15,21:00:00,41.57243,ug m-3,15.21269,ug m-3,31.89668,ug m-3
2017-01-15,22:00:00,44.40433,ug m-3,8.70678,ug m-3,25.31098,ug m-3
2017-01-15,23:00:00,45.2056,ug m-3,7.50906,ug m-3,22.35139,ug m-3
2017-01-15,24:00:00,49.32023,ug m-3,3.72257,ug m-3,17.13265,ug m-3
2017-01-16,01:00:00,53.14948,ug m-3,1.59654,ug m-3,12.4491,ug m-3
2017-01-16,02:00:00,55.14518,ug m-3,1.16498,ug m-3,10.87001,ug m-3
2017-01-16,03:00:00,52.09875,ug m-3,1.39199,ug m-3,11.11497,ug m-3
2017-01-16,04:00:00,55.89307,ug m-3,1.03588,ug m-3,9.53477,ug m-3
2017-01-16,05:00:00,58.03047,ug m-3,0.45277,ug m-3,8.25387,ug m-3
2017-01-16,06:00:00,54.61034,ug m-3,1.19741,ug m-3,13.29188,ug m-3
2017-01-16,07:00:00,51.67167,ug m-3,10.71368,ug m-3,17.48694,ug m-3
2017-01-16,08:00:00,41.62581,ug m-3,19.51775,ug m-3,33.60119,ug m-3
2017-01-16,09:00:00,34.19832,ug m-3,23.30455,ug m-3,45.29565,ug m-3
2017-01-16,10:00:00,29.70999,ug m-3,34.5683,ug m-3,55.21627,ug m-3
2017-01-16,11:00:00,31.57996,ug m-3,43.34025,ug m-3,45.02886,ug m-3
2017-01-16,12:00:00,29.76337,ug m-3,58.55263,ug m-3,62.04485,ug m-3
2017-01-16,13:00:00,24.20535,ug m-3,56.77242,ug m-3,64.03289,ug m-3
2017-01-16,14:00:00,25.59485,ug m-3,55.18648,ug m-3,57.17036,ug m-3
2017-01-16,15:00:00,16.77885,ug m-3,62.95466,ug m-3,66.1223,ug m-3
2017-01-16,16:00:00,15.38984,ug m-3,50.2665,ug m-3,70.4981,ug m-3
2017-01-16,17:00:00,16.13723,ug m-3,52.17612,ug m-3,61.39077,ug m-3
2017-01-16,18:00:00,15.87031,ug m-3,48.6157,ug m-3,61.46058,ug m-3
2017-01-16,19:00:00,14.26726,ug m-3,39.68254,ug m-3,63.44193,ug m-3
2017-01-16,20:00:00,21.05364,ug m-3,18.61128,ug m-3,48.73528,ug m-3
2017-01-16,21:00:00,22.2291,ug m-3,27.47989,ug m-3,40.47615,ug m-3
2017-01-16,22:00:00,11.80856,ug m-3,13.30339,ug m-3,46.24425,ug m-3
2017-01-16,23:00:00,0.3737,ug m-3,14.5008,ug m-3,51.6265,ug m-3
2017-01-16,24:00:00,0.42708,ug m-3,23.53125,ug m-3,41.98177,ug m-3
2017-01-17,01:00:00,0.56944,ug m-3,16.96079,ug m-3,44.85259,ug m-3
2017-01-17,02:00:00,0.64062,ug m-3,22.61438,ug m-3,57.71797,ug m-3
2017-01-17,03:00:00,0.48047,ug m-3,14.59778,ug m-3,57.13546,ug m-3
2017-01-17,04:00:00,0.42708,ug m-3,5.4376,ug m-3,53.74603,ug m-3
2017-01-17,05:00:00,0.3737,ug m-3,6.66744,ug m-3,54.37907,ug m-3
2017-01-17,06:00:00,0.32031,ug m-3,8.44796,ug m-3,52.98294,ug m-3
2017-01-17,07:00:00,0.90804,ug m-3,12.07293,ug m-3,45.64612,ug m-3
2017-01-17,08:00:00,1.01531,ug m-3,26.80042,ug m-3,45.83354,ug m-3
2017-01-17,09:00:00,1.87047,ug m-3,27.18865,ug m-3,43.95403,ug m-3
2017-01-17,10:00:00,4.06075,ug m-3,28.80702,ug m-3,44.0903,ug m-3
2017-01-17,11:00:00,2.35093,ug m-3,43.24296,ug m-3,47.09531,ug m-3
2017-01-17,12:00:00,1.81709,ug m-3,52.88864,ug m-3,44.94949,ug m-3
2017-01-17,13:00:00,2.72463,ug m-3,43.95516,ug m-3,39.92822,ug m-3
2017-01-17,14:00:00,3.09932,ug m-3,41.98069,ug m-3,40.58516,ug m-3
2017-01-17,15:00:00,2.35093,ug m-3,46.64122,ug m-3,38.97053,ug m-3
2017-01-17,16:00:00,2.08401,ug m-3,37.64351,ug m-3,38.88878,ug m-3
2017-01-17,17:00:00,1.22985,ug m-3,32.91781,ug m-3,41.19573,ug m-3
2017-01-17,18:00:00,0.6945,ug m-3,32.23803,ug m-3,43.96598,ug m-3
2017-01-17,19:00:00,2.29805,ug m-3,20.90942,ug m-3,40.39487,ug m-3
2017-01-17,20:00:00,2.72463,ug m-3,13.85314,ug m-3,38.17541,ug m-3
2017-01-17,21:00:00,2.8319,ug m-3,12.16991,ug m-3,34.68128,ug m-3
2017-01-17,22:00:00,2.51109,ug m-3,10.29303,ug m-3,32.37289,ug m-3
2017-01-17,23:00:00,3.41963,ug m-3,9.87207,ug m-3,28.72193,ug m-3
2017-01-17,24:00:00,1.7637,ug m-3,9.93693,ug m-3,30.49912,ug m-3
2017-01-18,01:00:00,0.49893,ug m-3,7.94114,ug m-3,30.69435,ug m-3
2017-01-18,02:00:00,0.56944,ug m-3,6.77575,ug m-3,31.49314,ug m-3
2017-01-18,03:00:00,1.70982,ug m-3,5.72916,ug m-3,27.71499,ug m-3
2017-01-18,04:00:00,3.84721,ug m-3,2.97762,ug m-3,23.14221,ug m-3
2017-01-18,05:00:00,4.00737,ug m-3,3.1722,ug m-3,24.81899,ug m-3
2017-01-18,06:00:00,1.60305,ug m-3,7.50937,ug m-3,28.98585,ug m-3
2017-01-18,07:00:00,0.3737,ug m-3,26.47675,ug m-3,33.68582,ug m-3
2017-01-18,08:00:00,0.16016,ug m-3,45.28198,ug m-3,36.51058,ug m-3
2017-01-18,09:00:00,0.32031,ug m-3,56.64301,ug m-3,42.00806,ug m-3
2017-01-18,10:00:00,No data,ug m-3,No data,ug m-3,No data,ug m-3
2017-01-18,11:00:00,No data,ug m-3,No data,ug m-3,No data,ug m-3
2017-01-18,12:00:00,No data,ug m-3,No data,ug m-3,No data,ug m-3
2017-01-18,13:00:00,1.60305,ug m-3,79.7533,ug m-3,40.55313,ug m-3
2017-01-18,14:00:00,1.65693,ug m-3,79.10595,ug m-3,43.37311,ug m-3
2017-01-18,15:00:00,1.65693,ug m-3,74.12174,ug m-3,44.54595,ug m-3
2017-01-18,16:00:00,0.85466,ug m-3,63.18136,ug m-3,42.35518,ug m-3
2017-01-18,17:00:00,0.48047,ug m-3,65.89985,ug m-3,38.72908,ug m-3
2017-01-18,18:00:00,0.48047,ug m-3,68.29529,ug m-3,40.39104,ug m-3
2017-01-18,19:00:00,0.48047,ug m-3,83.99381,ug m-3,48.07786,ug m-3
2017-01-18,20:00:00,0.32031,ug m-3,59.71792,ug m-3,46.08503,ug m-3
2017-01-18,21:00:00,0.3737,ug m-3,58.35867,ug m-3,43.87179,ug m-3
2017-01-18,22:00:00,0.3737,ug m-3,65.05854,ug m-3,43.87179,ug m-3
2017-01-18,23:00:00,0.26693,ug m-3,62.95466,ug m-3,42.60333,ug m-3
2017-01-18,24:00:00,0.42708,ug m-3,47.09493,ug m-3,38.91698,ug m-3
2017-01-19,01:00:00,0.42708,ug m-3,42.42317,ug m-3,37.026,ug m-3
2017-01-19,02:00:00,0.3559,ug m-3,23.00271,ug m-3,37.95866,ug m-3
2017-01-19,03:00:00,0.32031,ug m-3,15.47151,ug m-3,39.10154,ug m-3
2017-01-19,04:00:00,0.3737,ug m-3,18.22274,ug m-3,38.58708,ug m-3
2017-01-19,05:00:00,0.26693,ug m-3,19.19376,ug m-3,37.88902,ug m-3
2017-01-19,06:00:00,0.16016,ug m-3,29.68106,ug m-3,38.40348,ug m-3
2017-01-19,07:00:00,0.16016,ug m-3,42.07767,ug m-3,42.5603,ug m-3
2017-01-19,08:00:00,0.26693,ug m-3,86.2271,ug m-3,51.37071,ug m-3
2017-01-19,09:00:00,0.26693,ug m-3,124.93799,ug m-3,58.93847,ug m-3
2017-01-19,10:00:00,0.53385,ug m-3,169.57293,ug m-3,72.33888,ug m-3
2017-01-19,11:00:00,0.42708,ug m-3,156.0759,ug m-3,64.68457,ug m-3
2017-01-19,12:00:00,0.53385,ug m-3,152.35364,ug m-3,65.4032,ug m-3
2017-01-19,13:00:00,2.88528,ug m-3,103.99676,ug m-3,64.62481,ug m-3
2017-01-19,14:00:00,9.93909,ug m-3,49.26336,ug m-3,51.74269,ug m-3
2017-01-19,15:00:00,8.38893,ug m-3,60.04159,ug m-3,56.00948,ug m-3
2017-01-19,16:00:00,12.66421,ug m-3,48.48661,ug m-3,51.79815,ug m-3
2017-01-19,17:00:00,11.59502,ug m-3,51.2051,ug m-3,56.32169,ug m-3
2017-01-19,18:00:00,11.6489,ug m-3,38.58211,ug m-3,54.73575,ug m-3
2017-01-19,19:00:00,9.40424,ug m-3,26.70313,ug m-3,49.68675,ug m-3
2017-01-19,20:00:00,8.44281,ug m-3,22.81904,ug m-3,49.17229,ug m-3
2017-01-19,21:00:00,9.45812,ug m-3,10.87521,ug m-3,42.3461,ug m-3
2017-01-19,22:00:00,21.42733,ug m-3,3.75437,ug m-3,26.98968,ug m-3
2017-01-19,23:00:00,23.88504,ug m-3,4.95209,ug m-3,24.26341,ug m-3
2017-01-19,24:00:00,25.96955,ug m-3,1.65049,ug m-3,19.99088,ug m-3
2017-01-20,01:00:00,15.5312,ug m-3,1.72626,ug m-3,28.50199,ug m-3
2017-01-20,02:00:00,10.04569,ug m-3,1.46724,ug m-3,28.24125,ug m-3
2017-01-20,03:00:00,6.94653,ug m-3,2.07145,ug m-3,29.02649,ug m-3
2017-01-20,04:00:00,9.67166,ug m-3,2.00691,ug m-3,26.06259,ug m-3
2017-01-20,05:00:00,15.33546,ug m-3,2.03934,ug m-3,20.18548,ug m-3
2017-01-20,06:00:00,15.12192,ug m-3,3.20431,ug m-3,22.79461,ug m-3
2017-01-20,07:00:00,11.86244,ug m-3,8.57737,ug m-3,28.73149,ug m-3
2017-01-20,08:00:00,7.58765,ug m-3,13.98286,ug m-3,33.18522,ug m-3
2017-01-20,09:00:00,7.69492,ug m-3,15.60123,ug m-3,33.51943,ug m-3
2017-01-20,10:00:00,11.06067,ug m-3,24.5347,ug m-3,34.09557,ug m-3
2017-01-20,11:00:00,14.05322,ug m-3,34.47132,ug m-3,38.76351,ug m-3
2017-01-20,12:00:00,33.77074,ug m-3,16.99322,ug m-3,30.00234,ug m-3
2017-01-20,13:00:00,34.78605,ug m-3,19.42046,ug m-3,34.33033,ug m-3
2017-01-20,14:00:00,35.74798,ug m-3,19.06436,ug m-3,36.16107,ug m-3
2017-01-20,15:00:00,24.58004,ug m-3,21.78316,ug m-3,45.57488,ug m-3
2017-01-20,16:00:00,16.99239,ug m-3,23.33698,ug m-3,51.53996,ug m-3
2017-01-20,17:00:00,6.73249,ug m-3,48.09807,ug m-3,65.92627,ug m-3
2017-01-20,18:00:00,9.40424,ug m-3,42.69258,ug m-3,57.86603,ug m-3
2017-01-20,19:00:00,14.10661,ug m-3,11.71714,ug m-3,45.59878,ug m-3
2017-01-20,20:00:00,21.10702,ug m-3,6.40863,ug m-3,33.53808,ug m-3
2017-01-20,21:00:00,21.21329,ug m-3,5.50246,ug m-3,28.11232,ug m-3
2017-01-20,22:00:00,27.30517,ug m-3,3.94926,ug m-3,23.82545,ug m-3
2017-01-20,23:00:00,27.99967,ug m-3,3.13977,ug m-3,24.2768,ug m-3
2017-01-20,24:00:00,35.16024,ug m-3,2.10388,ug m-3,19.79007,ug m-3
2017-01-21,01:00:00,44.5999,ug m-3,1.89839,ug m-3,18.16174,ug m-3
2017-01-21,02:00:00,43.53154,ug m-3,1.38118,ug m-3,15.13553,ug m-3
2017-01-21,03:00:00,40.77115,ug m-3,1.35956,ug m-3,15.49842,ug m-3
2017-01-21,04:00:00,39.59519,ug m-3,1.03588,ug m-3,14.80944,ug m-3
2017-01-21,05:00:00,38.63326,ug m-3,1.00345,ug m-3,14.1678,ug m-3
2017-01-21,06:00:00,36.54975,ug m-3,1.26227,ug m-3,15.05472,ug m-3
2017-01-21,07:00:00,31.90077,ug m-3,1.61837,ug m-3,18.70712,ug m-3
2017-01-21,08:00:00,29.33579,ug m-3,1.68323,ug m-3,18.85486,ug m-3
2017-01-21,09:00:00,28.90821,ug m-3,3.5283,ug m-3,18.84052,ug m-3
2017-01-21,10:00:00,35.96202,ug m-3,4.43446,ug m-3,16.80896,ug m-3
2017-01-21,11:00:00,27.83952,ug m-3,8.2537,ug m-3,27.15272,ug m-3
2017-01-21,12:00:00,25.11439,ug m-3,10.90795,ug m-3,33.80105,ug m-3
2017-01-21,13:00:00,26.61066,ug m-3,10.90795,ug m-3,34.2457,ug m-3
2017-01-21,14:00:00,37.03071,ug m-3,8.41585,ug m-3,25.47211,ug m-3
2017-01-21,15:00:00,39.06034,ug m-3,7.3151,ug m-3,24.2462,ug m-3
2017-01-21,16:00:00,40.02277,ug m-3,7.54149,ug m-3,26.07216,ug m-3
2017-01-21,17:00:00,38.90068,ug m-3,5.6643,ug m-3,26.18404,ug m-3
2017-01-21,18:00:00,31.95415,ug m-3,8.73952,ug m-3,30.11183,ug m-3
2017-01-21,19:00:00,41.03808,ug m-3,6.24679,ug m-3,23.36501,ug m-3
2017-01-21,20:00:00,41.46516,ug m-3,3.68983,ug m-3,24.47044,ug m-3
2017-01-21,21:00:00,39.86261,ug m-3,3.10734,ug m-3,22.15297,ug m-3
2017-01-21,22:00:00,31.68673,ug m-3,4.27231,ug m-3,24.8123,ug m-3
2017-01-21,23:00:00,28.53402,ug m-3,5.63187,ug m-3,23.7652,ug m-3
2017-01-21,24:00:00,17.74028,ug m-3,6.08495,ug m-3,34.82423,ug m-3
2017-01-22,01:00:00,1.99703,ug m-3,7.72453,ug m-3,61.97839,ug m-3
2017-01-22,02:00:00,1.21205,ug m-3,16.91713,ug m-3,61.84451,ug m-3
2017-01-22,03:00:00,2.4607,ug m-3,12.23477,ug m-3,59.17801,ug m-3
2017-01-22,04:00:00,7.3806,ug m-3,7.54149,ug m-3,51.31046,ug m-3
2017-01-22,05:00:00,9.4666,ug m-3,4.53144,ug m-3,45.85028,ug m-3
2017-01-22,06:00:00,14.17346,ug m-3,2.39513,ug m-3,38.06258,ug m-3
2017-01-22,07:00:00,12.56842,ug m-3,2.23329,ug m-3,36.82853,ug m-3
2017-01-22,08:00:00,9.73453,ug m-3,4.27263,ug m-3,38.19597,ug m-3
2017-01-22,09:00:00,11.12503,ug m-3,6.63501,ug m-3,35.85842,ug m-3
2017-01-22,10:00:00,12.46215,ug m-3,9.9045,ug m-3,35.24068,ug m-3
2017-01-22,11:00:00,7.59514,ug m-3,22.26836,ug m-3,45.27509,ug m-3
2017-01-22,12:00:00,9.57387,ug m-3,24.98779,ug m-3,42.58755,ug m-3
2017-01-22,13:00:00,9.73403,ug m-3,32.78809,ug m-3,41.78908,ug m-3
2017-01-22,14:00:00,7.16706,ug m-3,30.45782,ug m-3,42.69513,ug m-3
2017-01-22,15:00:00,4.59959,ug m-3,38.35541,ug m-3,44.61241,ug m-3
2017-01-22,16:00:00,3.04843,ug m-3,35.86299,ug m-3,48.97721,ug m-3
2017-01-22,17:00:00,1.71131,ug m-3,44.08457,ug m-3,49.95354,ug m-3
2017-01-22,18:00:00,1.28323,ug m-3,38.7112,ug m-3,51.37692,ug m-3
2017-01-22,19:00:00,1.39001,ug m-3,34.05036,ug m-3,50.42306,ug m-3
2017-01-22,20:00:00,1.28323,ug m-3,28.80733,ug m-3,48.14002,ug m-3
2017-01-22,21:00:00,1.22985,ug m-3,28.35394,ug m-3,45.37789,ug m-3
2017-01-22,22:00:00,1.22985,ug m-3,33.72699,ug m-3,47.75847,ug m-3
2017-01-22,23:00:00,1.12308,ug m-3,17.12231,ug m-3,42.00328,ug m-3
2017-01-22,24:00:00,1.12308,ug m-3,19.48501,ug m-3,42.43073,ug m-3
2017-01-23,01:00:00,1.49744,ug m-3,11.16666,ug m-3,38.78741,ug m-3
2017-01-23,02:00:00,1.78283,ug m-3,7.54492,ug m-3,35.38444,ug m-3
2017-01-23,03:00:00,2.13889,ug m-3,12.32021,ug m-3,34.00616,ug m-3
2017-01-23,04:00:00,5.99059,ug m-3,4.78589,ug m-3,26.88879,ug m-3
2017-01-23,05:00:00,10.32276,ug m-3,4.85013,ug m-3,24.6177,ug m-3
2017-01-23,06:00:00,16.63366,ug m-3,5.27078,ug m-3,24.26867,ug m-3
2017-01-23,07:00:00,9.62676,ug m-3,23.05541,ug m-3,35.03031,ug m-3
2017-01-23,08:00:00,2.24666,ug m-3,25.96598,ug m-3,43.21103,ug m-3
2017-01-23,09:00:00,1.07019,ug m-3,72.56261,ug m-3,45.00973,ug m-3
2017-01-23,10:00:00,2.4602,ug m-3,70.4606,ug m-3,46.35565,ug m-3
2017-01-23,11:00:00,1.97874,ug m-3,82.39258,ug m-3,51.3731,ug m-3
2017-01-23,12:00:00,2.35343,ug m-3,89.1832,ug m-3,54.49334,ug m-3
2017-01-23,13:00:00,2.94166,ug m-3,81.58465,ug m-3,55.13068,ug m-3
2017-01-23,14:00:00,5.6164,ug m-3,71.5601,ug m-3,54.64682,ug m-3
2017-01-23,15:00:00,4.27828,ug m-3,69.52294,ug m-3,58.41253,ug m-3
2017-01-23,16:00:00,1.60454,ug m-3,82.1662,ug m-3,58.83233,ug m-3
2017-01-23,17:00:00,0.64212,ug m-3,78.31828,ug m-3,58.8548,ug m-3
2017-01-23,18:00:00,0.21354,ug m-3,74.98799,ug m-3,53.44099,ug m-3
2017-01-23,19:00:00,0,ug m-3,89.57142,ug m-3,55.87417,ug m-3
2017-01-23,20:00:00,0.74889,ug m-3,66.3863,ug m-3,52.55359,ug m-3
2017-01-23,21:00:00,0.696,ug m-3,52.61111,ug m-3,50.80748,ug m-3
2017-01-23,22:00:00,0.80227,ug m-3,40.06484,ug m-3,48.46179,ug m-3
2017-01-23,23:00:00,1.12358,ug m-3,20.72763,ug m-3,43.29135,ug m-3
2017-01-23,24:00:00,0.80277,ug m-3,21.40679,ug m-3,43.63321,ug m-3
2017-01-24,01:00:00,0.7138,ug m-3,16.3837,ug m-3,44.74995,ug m-3
2017-01-24,02:00:00,0.64195,ug m-3,11.3392,ug m-3,44.58165,ug m-3
2017-01-24,03:00:00,0.26742,ug m-3,18.43198,ug m-3,43.99611,ug m-3
2017-01-24,04:00:00,0.80277,ug m-3,15.94174,ug m-3,49.09866,ug m-3
2017-01-24,05:00:00,0.90954,ug m-3,15.35956,ug m-3,45.00304,ug m-3
2017-01-24,06:00:00,1.97874,ug m-3,12.9345,ug m-3,43.58444,ug m-3
2017-01-24,07:00:00,2.51358,ug m-3,23.28179,ug m-3,46.23995,ug m-3
2017-01-24,08:00:00,0.90954,ug m-3,50.08907,ug m-3,54.82277,ug m-3
2017-01-24,09:00:00,1.7652,ug m-3,63.44392,ug m-3,58.30065,ug m-3
2017-01-24,10:00:00,3.42263,ug m-3,75.2468,ug m-3,60.89687,ug m-3
2017-01-24,11:00:00,5.99059,ug m-3,61.01854,ug m-3,59.40129,ug m-3
2017-01-24,12:00:00,14.54766,ug m-3,39.22416,ug m-3,48.56555,ug m-3
2017-01-24,13:00:00,16.68705,ug m-3,34.53524,ug m-3,47.40753,ug m-3
2017-01-24,14:00:00,15.72412,ug m-3,28.48833,ug m-3,49.46873,ug m-3
2017-01-24,15:00:00,14.3875,ug m-3,31.43103,ug m-3,50.2409,ug m-3
2017-01-24,16:00:00,10.1621,ug m-3,24.73708,ug m-3,55.71447,ug m-3
2017-01-24,17:00:00,6.6851,ug m-3,25.54595,ug m-3,57.68435,ug m-3
2017-01-24,18:00:00,2.72762,ug m-3,29.19929,ug m-3,60.18303,ug m-3
2017-01-24,19:00:00,5.72317,ug m-3,20.14545,ug m-3,54.21029,ug m-3
2017-01-24,20:00:00,4.9209,ug m-3,13.58154,ug m-3,53.70491,ug m-3
2017-01-24,21:00:00,7.86206,ug m-3,11.5765,ug m-3,50.8529,ug m-3
2017-01-24,22:00:00,15.29654,ug m-3,4.88287,ug m-3,45.36068,ug m-3
2017-01-24,23:00:00,17.70386,ug m-3,3.03936,ug m-3,37.81538,ug m-3
2017-01-24,24:00:00,21.28713,ug m-3,3.94521,ug m-3,31.63562,ug m-3
2017-01-25,01:00:00,20.39539,ug m-3,1.68178,ug m-3,29.95294,ug m-3
2017-01-25,02:00:00,19.46872,ug m-3,1.37993,ug m-3,31.53521,ug m-3
2017-01-25,03:00:00,18.13143,ug m-3,1.55227,ug m-3,31.99565,ug m-3
2017-01-25,04:00:00,22.89168,ug m-3,1.35831,ug m-3,26.41545,ug m-3
2017-01-25,05:00:00,28.775,ug m-3,0.93797,ug m-3,21.1336,ug m-3
2017-01-25,06:00:00,31.02166,ug m-3,1.90775,ug m-3,22.0167,ug m-3
2017-01-25,07:00:00,25.03057,ug m-3,4.52708,ug m-3,30.05159,ug m-3
2017-01-25,08:00:00,19.95002,ug m-3,7.8898,ug m-3,38.72526,ug m-3
2017-01-25,09:00:00,18.18482,ug m-3,11.47953,ug m-3,44.28489,ug m-3
2017-01-25,10:00:00,17.27578,ug m-3,17.49432,ug m-3,47.31047,ug m-3
2017-01-25,11:00:00,15.83139,ug m-3,29.81421,ug m-3,54.44888,ug m-3
2017-01-25,12:00:00,22.08891,ug m-3,30.49274,ug m-3,48.56842,ug m-3
2017-01-25,13:00:00,27.54465,ug m-3,23.6697,ug m-3,47.22632,ug m-3
2017-01-25,14:00:00,27.65192,ug m-3,25.7396,ug m-3,49.09005,ug m-3
2017-01-25,15:00:00,48.61775,ug m-3,17.20276,ug m-3,40.25,ug m-3
2017-01-25,16:00:00,47.3879,ug m-3,13.06391,ug m-3,40.02719,ug m-3
2017-01-25,17:00:00,27.75819,ug m-3,13.71063,ug m-3,50.69225,ug m-3
2017-01-25,18:00:00,12.3015,ug m-3,13.58123,ug m-3,53.90333,ug m-3
2017-01-25,19:00:00,26.15415,ug m-3,9.21599,ug m-3,45.33486,ug m-3
2017-01-25,20:00:00,29.8442,ug m-3,4.6886,ug m-3,36.71904,ug m-3
2017-01-25,21:00:00,33.85605,ug m-3,4.04219,ug m-3,29.70925,ug m-3
2017-01-25,22:00:00,36.8511,ug m-3,3.03967,ug m-3,27.24548,ug m-3
